energie;0;1;10;20;30;40;50;60
9.4364E+00;1.1690E-05;8.3843E-06;8.0501E-07;7.1958E-08;1.8311E-08;1.4208E-08;1.3787E-08;1.3678E-08
9.2517E+00;1.1462E-05;8.2203E-06;7.8925E-07;7.0549E-08;1.7952E-08;1.3930E-08;1.3516E-08;1.3410E-08
9.0706E+00;1.9306E-05;1.3846E-05;1.3294E-06;1.1883E-07;3.0239E-08;2.3464E-08;2.2767E-08;2.2587E-08
8.8930E+00;1.9001E-05;1.3628E-05;1.3085E-06;1.1696E-07;2.9761E-08;2.3094E-08;2.2408E-08;2.2230E-08
8.7190E+00;2.1829E-05;1.5087E-05;1.4485E-06;1.2948E-07;3.2949E-08;2.5567E-08;2.4808E-08;2.4612E-08
8.5483E+00;3.1499E-05;2.2591E-05;2.1690E-06;1.9388E-07;4.9337E-08;3.8283E-08;3.7146E-08;3.6852E-08
8.3810E+00;3.0882E-05;2.2148E-05;2.1266E-06;1.9009E-07;4.8371E-08;3.7534E-08;3.6419E-08;3.6131E-08
8.2169E+00;3.4700E-05;2.4887E-05;2.3894E-06;2.1359E-07;5.4350E-08;4.2174E-08;4.0921E-08;4.0598E-08
8.0561E+00;5.1194E-05;3.6716E-05;3.5252E-06;3.1512E-07;8.0186E-08;6.2221E-08;6.0373E-08;5.9897E-08
7.8984E+00;5.0199E-05;3.5997E-05;3.4562E-06;3.0894E-07;7.8617E-08;6.1003E-08;5.9191E-08;5.8724E-08
7.7438E+00;5.0994E-05;3.6315E-05;3.4867E-06;3.1167E-07;7.9311E-08;6.1542E-08;5.9713E-08;5.9243E-08
7.5922E+00;8.4454E-05;5.9675E-05;5.7297E-06;5.1216E-07;1.3034E-07;1.0113E-07;9.8127E-08;9.7352E-08
7.4436E+00;8.4842E-05;5.8508E-05;5.6176E-06;5.0214E-07;1.2778E-07;9.9153E-08;9.6206E-08;9.5447E-08
7.2979E+00;8.3197E-05;5.7362E-05;5.5075E-06;4.9231E-07;1.2528E-07;9.7212E-08;9.4323E-08;9.3579E-08
7.1551E+00;1.2207E-04;8.3312E-05;7.9990E-06;7.1502E-07;1.8196E-07;1.4119E-07;1.3700E-07;1.3591E-07
7.0151E+00;1.9171E-04;9.5091E-05;9.1299E-06;8.1610E-07;2.0768E-07;1.6115E-07;1.5636E-07;1.5513E-07
6.8777E+00;1.1642E-03;9.3230E-05;8.9513E-06;8.0013E-07;2.0362E-07;1.5800E-07;1.5330E-07;1.5209E-07
6.7431E+00;7.1279E-04;9.4788E-05;9.1010E-06;8.1351E-07;2.0702E-07;1.6064E-07;1.5586E-07;1.5463E-07
6.6111E+00;7.5664E-04;1.5456E-04;1.4839E-05;1.3264E-06;3.3755E-07;2.6192E-07;2.5414E-07;2.5213E-07
6.4817E+00;2.3461E-04;1.5153E-04;1.4549E-05;1.3005E-06;3.3094E-07;2.5679E-07;2.4916E-07;2.4720E-07
6.3549E+00;5.7219E-04;1.4856E-04;1.4265E-05;1.2751E-06;3.2446E-07;2.5177E-07;2.4429E-07;2.4236E-07
6.2305E+00;5.5554E+04;1.6222E-04;1.5575E-05;1.3922E-06;3.5428E-07;2.7490E-07;2.6674E-07;2.6464E-07
6.1085E+00;2.3808E+04;2.4628E-04;2.3646E-05;2.1137E-06;5.3787E-07;4.1736E-07;4.0496E-07;4.0177E-07
5.9890E+00;1.6990E-02;2.4146E-04;2.3183E-05;2.0723E-06;5.2734E-07;4.0920E-07;3.9704E-07;3.9391E-07
5.8717E+00;2.8253E+05;2.3674E-04;2.2730E-05;2.0318E-06;5.1702E-07;4.0118E-07;3.8927E-07;3.8620E-07
5.7568E+00;2.2856E+05;2.3210E-04;2.2285E-05;1.9919E-06;5.0690E-07;3.9333E-07;3.8165E-07;3.7864E-07
5.6441E+00;1.6349E+05;3.8249E-04;3.6723E-05;3.2827E-06;8.3534E-07;6.4820E-07;6.2893E-07;6.2398E-07
5.5337E+00;6.4283E+05;3.8477E-04;3.6943E-05;3.3023E-06;8.4034E-07;6.5207E-07;6.3270E-07;6.2771E-07
5.4253E+00;1.5078E+05;3.7724E-04;3.6220E-05;3.2377E-06;8.2389E-07;6.3930E-07;6.2032E-07;6.1542E-07
5.3192E+00;5.2083E-01;3.6985E-04;3.5511E-05;3.1743E-06;8.0775E-07;6.2679E-07;6.0817E-07;6.0337E-07
5.2150E+00;1.8412E+05;4.5085E-04;4.3288E-05;3.8694E-06;9.8464E-07;7.6405E-07;7.4135E-07;7.3550E-07
5.1130E+00;1.3588E+00;6.1312E-04;5.8868E-05;5.2620E-06;1.3391E-06;1.0390E-06;1.0082E-06;1.0002E-06
5.0129E+00;1.9507E-01;6.0112E-04;5.7715E-05;5.1590E-06;1.3128E-06;1.0187E-06;9.8844E-07;9.8064E-07
4.9148E+00;1.4920E+05;5.8935E-04;5.6585E-05;5.0581E-06;1.2871E-06;9.9877E-07;9.6909E-07;9.6145E-07
4.8186E+00;4.3743E+05;5.7782E-04;5.5479E-05;4.9591E-06;1.2620E-06;9.7922E-07;9.5013E-07;9.4263E-07
4.7243E+00;1.1020E+05;6.7858E-04;6.5152E-05;5.8238E-06;1.4820E-06;1.1500E-06;1.1158E-06;1.1070E-06
4.6318E+00;2.6852E+00;9.5790E-04;9.1970E-05;8.2210E-06;2.0919E-06;1.6233E-06;1.5751E-06;1.5626E-06
4.5411E+00;1.4286E+04;9.3915E-04;9.0171E-05;8.0601E-06;2.0510E-06;1.5915E-06;1.5442E-06;1.5321E-06
4.4522E+00;7.4603E+04;9.2077E-04;8.8405E-05;7.9023E-06;2.0109E-06;1.5603E-06;1.5140E-06;1.5021E-06
4.3651E+00;9.2736E+00;9.0275E-04;8.6675E-05;7.7476E-06;1.9716E-06;1.5298E-06;1.4844E-06;1.4726E-06
4.2797E+00;1.7461E+04;8.8507E-04;8.4978E-05;7.5960E-06;1.9330E-06;1.4999E-06;1.4553E-06;1.4438E-06
4.1959E+00;3.1600E+00;1.2739E-03;1.2231E-04;1.0934E-05;2.7822E-06;2.1589E-06;2.0947E-06;2.0782E-06
4.1138E+00;1.7619E+05;1.4672E-03;1.4087E-04;1.2592E-05;3.2044E-06;2.4864E-06;2.4126E-06;2.3935E-06
4.0332E+00;3.5403E+07;1.4385E-03;1.3811E-04;1.2346E-05;3.1416E-06;2.4378E-06;2.3654E-06;2.3467E-06
3.9543E+00;1.4153E+07;1.4149E-03;1.3671E-04;1.3174E-05;4.0443E-06;3.2620E-06;3.1074E-06;3.0137E-06
3.8769E+00;3.4132E+04;1.3828E-03;1.3276E-04;1.1867E-05;3.0199E-06;2.3433E-06;2.2736E-06;2.2557E-06
3.8010E+00;2.7936E+05;1.3557E-03;1.3016E-04;1.1635E-05;2.9607E-06;2.2974E-06;2.2292E-06;2.2116E-06
3.7266E+00;2.8344E+07;1.6319E-03;1.5669E-04;1.4006E-05;3.5640E-06;2.7655E-06;2.6834E-06;2.6621E-06
3.6537E+00;2.4817E+07;2.2534E-03;2.1751E-04;2.0713E-05;6.1938E-06;4.9710E-06;4.7466E-06;4.6168E-06
3.5822E+00;2.1206E+07;2.2034E-03;2.1156E-04;1.8910E-05;4.8121E-06;3.7340E-06;3.6231E-06;3.5945E-06
3.5120E+00;1.9869E+07;2.1603E-03;2.0742E-04;1.8541E-05;4.7180E-06;3.6609E-06;3.5521E-06;3.5241E-06
3.4433E+00;2.8877E+07;2.1227E-03;2.0466E-04;1.9247E-05;5.5897E-06;4.4611E-06;4.2710E-06;4.1680E-06
3.3759E+00;5.3713E+02;2.0767E-03;1.9938E-04;1.7822E-05;4.5350E-06;3.5190E-06;3.4144E-06;3.3875E-06
3.3098E+00;1.0506E+08;2.0360E-03;1.9547E-04;1.7473E-05;4.4462E-06;3.4501E-06;3.3476E-06;3.3212E-06
3.2450E+00;9.2884E+07;2.1107E-03;2.0228E-04;1.8081E-05;4.6010E-06;3.5703E-06;3.4642E-06;3.4368E-06
3.1815E+00;2.2699E+07;4.9694E+02;3.2739E-04;3.1512E-05;9.6719E-06;7.8049E-06;7.4400E-06;7.2199E-06
3.1193E+00;5.2616E+05;3.3094E-03;3.1777E-04;2.8467E-05;7.2943E-06;5.6750E-06;5.5081E-06;5.4648E-06
3.0582E+00;1.9060E+06;3.2444E-03;3.1169E-04;2.8051E-05;7.2927E-06;5.7045E-06;5.5403E-06;5.4973E-06
2.9983E+00;2.4356E+07;3.1989E-03;3.0659E-04;2.8457E-05;8.1003E-06;6.5391E-06;6.3741E-06;6.3280E-06
2.9397E+00;1.8516E+07;3.1190E-03;2.9995E-04;2.7306E-05;7.3508E-06;5.8225E-06;5.6634E-06;5.6206E-06
2.8821E+00;1.8360E+08;3.0703E-03;2.9440E-04;2.7057E-05;7.4903E-06;5.9909E-06;5.8335E-06;5.7905E-06
2.8257E+00;4.6606E+08;2.9983E-03;2.8831E-04;2.6222E-05;7.0405E-06;5.5716E-06;5.4186E-06;5.3777E-06
2.7704E+00;9.6145E+07;2.9637E-03;2.8244E-04;2.5440E-05;6.6345E-06;5.1955E-06;5.0467E-06;5.0076E-06
2.7162E+00;7.8512E+05;5.0393E+04;4.2930E-04;3.6929E-05;1.0153E-05;8.1014E-06;7.8864E-06;7.8278E-06
2.6630E+00;5.6764E+07;4.9507E-03;4.6923E-04;4.3096E-05;1.1918E-05;9.5284E-06;9.2777E-06;9.2091E-06
2.6109E+00;5.0057E+07;3.0597E-01;8.6830E-02;7.1130E-02;6.4131E-02;5.7988E-02;5.2438E-02;4.7420E-02
2.5598E+00;8.2094E+07;4.7045E-03;4.4970E-04;4.0220E-05;1.0256E-05;7.9641E-06;7.7281E-06;7.6672E-06
2.5097E+00;3.4644E+08;4.6304E-03;4.4094E-04;3.9422E-05;1.0044E-05;7.7972E-06;7.5659E-06;7.5062E-06
2.4605E+00;3.3623E+08;7.5402E+05;2.3086E+05;6.1972E+04;1.6635E+04;4.4657E+03;1.1988E+03;3.2180E+02
2.4124E+00;2.1924E+08;4.5347E-03;4.8470E-04;9.8449E-05;6.9954E-05;6.7540E-05;6.7065E-05;6.6756E-05
2.3652E+00;8.5463E+06;4.8722E-03;4.1717E-04;3.7668E-05;9.9785E-06;7.8590E-06;7.6390E-06;7.5807E-06
2.3189E+00;3.0075E+13;1.0631E-02;4.0839E-04;3.7479E-05;1.0330E-05;8.2501E-06;8.0320E-06;7.9726E-06
2.2735E+00;2.5658E+08;4.3262E-03;4.1239E-04;4.8358E-05;2.1691E-05;1.9603E-05;1.9340E-05;1.9234E-05
2.2290E+00;8.3928E+07;5.5168E-03;5.2690E-04;4.8254E-05;1.3228E-05;1.0544E-05;1.0264E-05;1.0187E-05
2.1854E+00;6.5863E+12;1.2854E+01;1.0338E+01;8.1251E+00;6.3864E+00;5.0199E+00;3.9457E+00;3.1014E+00
2.1426E+00;9.3403E+08;4.5241E+08;1.3852E+08;3.7183E+07;9.9815E+06;2.6794E+06;7.1927E+05;1.9308E+05
2.1006E+00;1.6334E+09;7.1081E-03;6.8601E-04;1.0540E-04;6.2790E-05;5.9344E-05;5.8807E-05;5.8521E-05
2.0595E+00;2.5511E+07;7.4239E-03;6.2740E-04;5.9230E-05;1.7638E-05;1.4444E-05;1.4102E-05;1.4003E-05
2.0192E+00;1.1202E+05;6.3992E-03;6.1518E-04;5.8147E-05;1.7369E-05;1.4237E-05;1.3901E-05;1.3804E-05
1.9797E+00;1.4198E+08;6.5878E-03;6.0248E-04;5.5657E-05;1.5682E-05;1.2617E-05;1.2294E-05;1.2204E-05
1.9409E+00;1.6170E+07;6.1379E-03;5.8799E-04;5.2558E-05;1.3374E-05;1.0378E-05;1.0070E-05;9.9902E-06
1.9030E+00;2.6843E+08;6.2358E-03;5.7817E-04;5.2775E-05;1.4352E-05;1.1409E-05;1.1101E-05;1.1018E-05
1.8657E+00;8.5395E+08;5.9081E-03;5.8454E-04;6.9792E-05;3.2045E-05;2.9084E-05;2.8708E-05;2.8551E-05
1.8292E+00;1.1363E+13;6.9991E+06;4.3328E-03;1.4158E-04;1.0426E-04;1.0105E-04;1.0038E-04;9.9919E-05
1.7934E+00;5.6374E+08;6.7537E-03;7.6052E-04;2.2684E-04;1.7319E-04;1.5507E-04;1.4090E-04;1.2826E-04
1.7583E+00;4.0034E+08;6.6062E-03;1.1291E-03;6.4056E-04;6.0257E-04;5.9737E-04;5.9460E-04;5.9206E-04
1.7239E+00;4.0241E+13;1.5946E-02;1.0673E-03;1.9827E-04;1.3411E-04;1.2867E-04;1.2759E-04;1.2690E-04
1.6901E+00;1.0590E+11;1.9046E-02;1.0689E-03;9.5608E-05;2.4382E-05;1.8934E-05;1.8374E-05;1.8229E-05
1.6570E+00;1.8176E+10;1.1535E+05;1.2452E-03;2.6223E-04;1.7923E-04;1.6302E-04;1.5299E-04;1.4441E-04
1.6246E+00;9.2826E+11;1.0786E-02;1.0299E-03;9.4019E-05;2.5411E-05;2.0049E-05;1.9396E-05;1.9153E-05
1.5928E+00;1.0405E+10;2.9350E-02;7.7118E-03;4.4279E-03;3.2977E-03;2.6939E-03;2.3110E-03;2.0362E-03
1.5616E+00;4.4517E+07;1.3711E-02;1.0289E-03;1.2501E-04;5.9068E-05;5.3911E-05;5.3271E-05;5.3015E-05
1.5311E+00;1.9569E+08;1.0345E-02;1.1075E-03;1.6382E-04;7.1535E-05;5.4138E-05;4.8002E-05;4.5295E-05
1.5011E+00;4.5803E+12;2.6267E-02;1.7300E-03;7.4007E-04;6.2004E-04;5.6531E-04;5.1976E-04;4.7890E-04
1.4717E+00;4.4024E+11;2.0438E+04;2.1574E-03;6.3173E-04;2.6778E-04;1.2818E-04;6.7455E-05;4.0415E-05
1.4429E+00;3.7532E+08;9.5658E-03;9.1363E-04;8.2688E-05;2.1858E-05;1.7193E-05;1.6703E-05;1.6572E-05
1.4147E+00;6.2432E+10;9.5941E-03;9.1962E-04;9.1341E-05;2.5632E-05;1.8352E-05;1.6665E-05;1.6001E-05
1.3870E+00;6.3655E+10;9.5142E-03;1.0782E-03;2.4856E-04;1.7580E-04;1.6449E-04;1.6056E-04;1.5852E-04
1.3598E+00;3.7815E+13;1.4699E+03;4.7888E-03;3.9763E-04;2.1349E-04;2.0352E-04;2.0175E-04;2.0051E-04
1.3332E+00;3.3582E+09;9.1412E-03;8.4401E-04;7.6236E-05;2.0048E-05;1.5748E-05;1.5301E-05;1.5183E-05
1.3071E+00;4.3124E+13;3.7695E+13;1.1541E+13;3.0980E+12;8.3164E+11;2.2324E+11;5.9930E+10;1.6087E+10
1.2815E+00;4.5918E+09;1.4964E+07;9.5652E-04;1.5758E-04;7.6242E-05;5.8308E-05;5.0237E-05;4.5372E-05
1.2565E+00;4.0164E+13;1.4569E-01;6.1840E-02;2.7369E-02;1.2242E-02;5.5049E-03;2.4969E-03;1.1534E-03
1.2319E+00;1.1844E+09;2.0042E-02;3.4919E-03;1.1304E-03;6.0266E-04;4.0468E-04;3.1843E-04;2.7953E-04
1.2077E+00;1.6510E+08;2.4098E-02;1.7912E-03;1.6141E-04;4.2080E-05;3.2924E-05;3.1962E-05;3.1705E-05
1.1841E+00;2.6954E+12;2.2786E+08;1.9934E-03;3.0373E-04;1.4523E-04;1.1608E-04;1.0461E-04;9.8259E-05
1.1609E+00;4.2936E+13;3.7645E+13;1.1526E+13;3.0940E+12;8.3054E+11;2.2295E+11;5.9849E+10;1.6065E+10
1.1382E+00;9.6607E+13;3.3138E-02;2.2570E-03;4.4448E-04;2.0840E-04;1.4409E-04;1.1785E-04;1.0588E-04
1.1159E+00;3.2162E+12;4.8296E-02;2.9853E-03;1.0655E-03;7.7381E-04;6.8282E-04;6.4357E-04;6.2473E-04
1.0941E+00;5.9249E+09;1.9571E+07;2.2541E-03;3.2052E-04;1.3575E-04;1.0907E-04;1.0027E-04;9.4738E-05
1.0727E+00;6.5077E+12;1.9666E-01;3.3761E-03;1.6138E-03;1.3639E-03;1.2292E-03;1.1141E-03;1.0107E-03
1.0517E+00;6.1362E+08;1.6773E-02;1.6101E-03;1.7926E-04;7.0477E-05;6.0278E-05;5.8392E-05;5.7645E-05
1.0311E+00;2.0681E+08;6.5006E-02;3.6454E-03;3.5870E-04;9.2363E-05;5.5750E-05;4.6993E-05;4.3918E-05
1.0109E+00;7.7802E+13;2.4288E-02;1.5056E-03;1.3992E-04;3.8979E-05;3.0532E-05;2.9155E-05;2.8520E-05
9.9112E-01;1.9294E+10;1.1956E-01;5.1349E-02;2.2411E-02;9.9850E-03;4.4712E-03;2.0110E-03;9.1233E-04
9.7172E-01;1.0975E+09;1.5788E-02;1.6466E-03;2.9529E-04;1.8104E-04;1.5921E-04;1.4612E-04;1.3510E-04
9.5270E-01;1.0282E+13;4.3317E-02;2.0083E-03;6.9990E-04;5.8415E-04;5.5630E-04;5.3580E-04;5.1667E-04
9.3405E-01;1.7289E+12;2.3243E+05;2.3242E+05;2.3242E+05;2.3242E+05;2.3241E+05;2.3241E+05;2.3241E+05
9.1577E-01;7.7688E+10;1.4876E-02;1.5875E-03;2.6678E-04;1.3817E-04;1.1038E-04;9.6793E-05;8.7650E-05
8.9785E-01;1.6352E+13;8.1626E+06;6.3711E-03;8.1855E-04;3.4510E-04;1.6639E-04;8.8840E-05;5.4293E-05
8.8027E-01;9.2555E+08;1.0866E-01;3.4024E-03;1.4308E-03;9.8916E-04;7.8634E-04;6.6398E-04;5.7928E-04
8.6304E-01;1.3058E+13;4.2678E+11;4.2665E+11;4.2650E+11;4.2636E+11;4.2621E+11;4.2607E+11;4.2593E+11
8.4615E-01;1.7731E+13;4.6195E+03;1.2507E-02;9.2127E-03;8.1505E-03;7.3278E-03;6.6106E-03;5.9723E-03
8.2959E-01;8.8603E+12;7.0975E+00;8.1735E-03;1.4190E-03;8.6202E-04;5.8096E-04;4.1155E-04;3.0252E-04
8.1335E-01;9.9172E+09;2.8673E+09;8.7726E+08;2.3550E+08;6.3216E+07;1.6970E+07;4.5554E+06;1.2229E+06
7.9743E-01;1.8847E+12;2.2182E+07;1.2066E-02;5.8674E-04;1.3310E-04;1.0798E-04;1.0353E-04;1.0142E-04
7.8182E-01;1.6183E+10;8.0513E+07;1.0960E-01;6.0277E-03;2.1794E-03;1.8606E-03;1.6848E-03;1.5300E-03
7.6652E-01;1.2989E+13;1.6204E-02;2.3291E-03;6.7295E-04;4.8994E-04;4.5810E-04;4.4468E-04;4.3418E-04
7.5152E-01;5.0251E+15;1.4185E+14;9.5348E-02;5.0663E-03;2.8710E-03;1.8524E-03;1.3410E-03;1.0612E-03
7.3681E-01;3.4379E+15;1.8558E+00;1.4315E+00;1.4304E+00;1.4303E+00;1.4303E+00;1.4303E+00;1.4303E+00
7.2238E-01;1.2082E+15;2.3167E+13;7.5813E-02;2.9037E-02;1.8987E-02;1.3961E-02;1.1195E-02;9.4877E-03
7.0825E-01;4.3937E+12;1.3741E-02;1.6201E-03;4.5124E-04;2.8328E-04;2.2649E-04;1.9603E-04;1.7627E-04
6.9438E-01;4.2860E+13;4.2646E+11;4.2632E+11;4.2618E+11;4.2603E+11;4.2589E+11;4.2574E+11;4.2560E+11
6.8079E-01;6.7881E+12;1.4623E+00;4.4794E-03;1.4885E-03;6.4844E-04;2.9924E-04;1.4522E-04;7.6542E-05
6.6747E-01;9.9917E+07;4.8897E-02;4.1499E-03;4.7006E-04;1.1236E-04;5.3406E-05;3.4642E-05;2.6570E-05
6.5440E-01;3.6275E+15;1.0996E+00;5.7946E-01;4.5951E-01;3.6490E-01;2.8980E-01;2.3018E-01;1.8283E-01
6.4159E-01;2.2409E+10;1.4415E+00;1.4304E+00;1.4294E+00;1.4293E+00;1.4293E+00;1.4293E+00;1.4293E+00
6.2903E-01;1.0741E+09;1.8667E-01;1.9872E-02;1.7126E-03;1.7153E-04;3.4958E-05;2.1877E-05;2.0404E-05
6.1672E-01;3.6203E+09;1.3812E-01;1.9252E-03;3.6502E-04;1.4109E-04;7.0362E-05;4.1277E-05;2.8422E-05
6.0465E-01;1.5976E+08;5.7032E+05;1.3157E-01;6.8142E-03;2.0504E-03;1.8262E-03;1.7976E-03;1.7831E-03
5.9282E-01;5.4355E+13;3.0144E-01;2.8903E-02;2.3974E-03;2.3601E-04;5.0708E-05;2.9788E-05;2.4584E-05
5.8121E-01;1.3747E+12;2.8515E+08;8.4735E-02;6.5265E-02;5.6736E-02;5.0366E-02;4.5129E-02;4.0625E-02
5.6984E-01;1.4715E+08;1.6467E-01;8.9440E-04;9.5342E-05;3.9137E-05;3.4612E-05;3.3966E-05;3.3682E-05
5.5868E-01;8.3387E+12;1.7041E+10;2.3190E+05;2.3190E+05;2.3190E+05;2.3190E+05;2.3190E+05;2.3190E+05
5.4775E-01;4.8824E+12;2.3682E+00;1.5536E-03;5.0964E-04;3.1698E-04;2.4115E-04;1.9972E-04;1.7319E-04
5.3703E-01;1.1362E+10;8.3169E-03;8.1734E-04;8.5413E-05;2.7891E-05;2.1656E-05;2.0185E-05;1.9548E-05
5.2651E-01;1.0383E+09;8.2801E-03;8.8761E-04;1.3325E-04;5.8023E-05;4.2206E-05;3.5522E-05;3.1894E-05
5.1621E-01;3.2831E+08;8.1366E-03;8.6306E-04;1.1906E-04;4.3993E-05;2.8397E-05;2.2172E-05;1.9036E-05
5.0610E-01;2.1244E+14;6.6788E+06;1.7342E+03;1.7003E+03;1.6745E+03;1.6530E+03;1.6339E+03;1.6160E+03
4.9620E-01;3.6749E+08;2.5505E+02;7.4484E-04;6.8967E-05;1.9000E-05;1.4867E-05;1.4227E-05;1.3943E-05
4.8649E-01;6.8318E+09;7.5832E-03;7.4817E-04;8.6131E-05;3.6809E-05;3.2435E-05;3.1550E-05;3.1067E-05
4.7696E-01;5.2239E+12;1.0337E-02;1.1691E-03;2.9521E-04;1.4348E-04;9.1496E-05;6.8088E-05;5.6416E-05
4.6763E-01;2.7508E+12;7.2381E-02;4.7769E-03;5.9997E-04;1.8845E-04;1.2012E-04;9.9874E-05;8.9247E-05
4.5848E-01;3.5714E+12;1.6646E-01;1.7299E-02;1.4254E-03;1.4397E-04;4.0242E-05;3.1682E-05;3.0855E-05
4.4950E-01;8.1623E+08;1.0008E-02;1.5592E-03;7.9547E-04;6.7886E-04;6.1271E-04;5.5595E-04;5.0494E-04
